"Pitcher.Id","Pitcher","Bat.Side","Pitch.Type","Baseline.Action.fxwOBA","Baseline.Horz.Break","Baseline.Ind.Vert.Break","Optimal.Action.fxwOBA","Optimal.Horz.Break","Optimal.Ind.Vert.Break","Action.fxwOBA.Diff","Optimal.Latitude","Optimal.Longitude"
660825,"Bazardo, Eduard","Right","FS",0.410499475999861,13.1598825454712,9.44372868537903,0.384303198599776,12.2738971710205,7.63418292999268,-0.0261962774000849,-28,-70
660825,"Bazardo, Eduard","Left","SI",0.346616812949606,15.9415731542692,10.1410744509359,0.341425938790721,15.9752264022827,13.0681943893433,-0.00519087415888525,-46,100
660825,"Bazardo, Eduard","Right","SI",0.293521897316445,15.6728419558755,10.8117599980585,0.286165098066801,16.7049350738525,10.9441728591919,-0.007356799249644,16,90
662253,"Munoz, Andres","Left","CH",0.246894075433484,13.0483286380768,-1.11267502009869,0.223240624430944,13.8632707595825,-3.32389092445374,-0.0236534510025395,62,84
662253,"Munoz, Andres","Right","CH",0.228341255924096,11.8229013442993,0.45939427614212,0.188923901631858,11.8914241790771,-2.25961136817932,-0.0394173542922378,62,94
662253,"Munoz, Andres","Left","FA",0.336587933912681,11.3037925186397,13.2953285676128,0.291358074718755,17.868408203125,12.6411647796631,-0.0452298591939256,-34,92
662253,"Munoz, Andres","Right","FA",0.303478918397071,11.1927958512918,13.7434968801645,0.241830869190144,18.8131484985352,6.63686418533325,-0.0616480492069271,-18,-94
662253,"Munoz, Andres","Left","SI",0.321246158308021,17.4651776906606,5.56029434461851,0.324694823681346,17.3718776702881,9.84427928924561,0.00344866537332494,-38,96
662253,"Munoz, Andres","Right","SI",0.253196836500001,17.2246553989557,5.92437312236199,0.256694208028312,17.6803970336914,4.72491025924683,0.00349737152831081,-18,-86
662253,"Munoz, Andres","Left","SL",0.28778370241508,-4.92981740021805,-1.08025058005668,0.271233353673131,-13.3101434707642,5.42673587799072,-0.0165503487419493,48,-78
662253,"Munoz, Andres","Right","SL",0.270048279278761,-4.92533148077019,-0.955663789021184,0.249034916751638,-12.1956939697266,5.66251230239868,-0.0210133625271231,48,-82
663423,"Thornton, Trent","Left","CU",0.295670528350373,-10.8563162495818,-13.1183062671106,0.271277273703387,-21.4048099517822,-4.9581036567688,-0.0243932546469863,-44,88
663423,"Thornton, Trent","Right","CU",0.345785820411164,-10.1344401286199,-13.7445747668927,0.292245874016912,-20.0495452880859,-6.21771717071533,-0.0535399463942526,36,-90
663423,"Thornton, Trent","Left","FA",0.335848228215997,4.65468576878926,15.6237486438638,0.317908624023507,2.63401675224304,11.429160118103,-0.0179396041924896,-10,-142
663423,"Thornton, Trent","Right","FA",0.312435974731733,3.85205530580909,15.6895308362113,0.278664891477376,16.0406265258789,9.90368843078613,-0.0337710832543575,-6,-82
663423,"Thornton, Trent","Left","FC",0.278726713939068,-3.44519965326786,5.09415096569061,0.267987455950497,-5.56896638870239,5.15123796463013,-0.0107392579885709,-16,-176
663423,"Thornton, Trent","Right","FC",0.255680143330685,-3.5225718162033,4.82600009458119,0.249231372722881,-4.40784072875977,3.89988875389099,-0.00644877060780408,36,174
663423,"Thornton, Trent","Left","FS",0.347820828140768,9.95479479542485,4.58878485140977,0.324710725680657,10.4822368621826,2.26479721069336,-0.0231101024601117,46,76
663423,"Thornton, Trent","Right","FS",0.393697103767332,9.51283955574036,6.35364055633545,0.356991935156964,11.6002902984619,3.68187856674194,-0.0367051686103677,44,96
663423,"Thornton, Trent","Right","SI",0.320591240496273,11.7127946482764,7.63997128274706,0.292208704735724,15.1462564468384,8.22421264648438,-0.0283825357605483,4,-70
663423,"Thornton, Trent","Left","SL",0.291113326426281,-6.25236185391744,-4.18194503916634,0.270813810305542,-14.8436002731323,3.85403633117676,-0.0202995161207381,48,-80
663423,"Thornton, Trent","Right","SL",0.301290992930343,-6.28177289340807,-2.08089418514915,0.269542957102916,-13.6994390487671,4.43434858322144,-0.0317480358274271,44,-88
663423,"Thornton, Trent","Left","SW",0.328116982159561,-17.3363068784986,0.46579001750797,0.323765187543373,-19.7354984283447,1.97264134883881,-0.00435179461618768,-44,82
663423,"Thornton, Trent","Right","SW",0.302076951149398,-17.162647331653,0.568552570271806,0.288349605409137,-19.2820606231689,2.3818986415863,-0.013727345740261,-34,76
663804,"Kowar, Jackson","Left","CH",0.290816886878406,15.987541565035,4.42176074647828,0.273132405701584,17.0029907226562,3.48761034011841,-0.0176844811768219,4,-18
663804,"Kowar, Jackson","Right","CH",0.305376720143106,15.8859324095384,5.19059831466315,0.274631602404724,15.8079042434692,3.33162617683411,-0.0307451177383822,44,-180
663804,"Kowar, Jackson","Left","FA",0.362248966591712,10.1099329780803,14.800446406202,0.338953562085453,16.2965755462646,12.503776550293,-0.0232954045062593,68,-72
663804,"Kowar, Jackson","Right","FA",0.338996756472893,9.69289208542217,15.0941857207905,0.292400202658995,15.9059705734253,10.0486927032471,-0.046596553813898,-90,178
663804,"Kowar, Jackson","Left","SL",0.303598479866516,-3.3931871004475,-2.5153998697484,0.277950234625603,-1.9657621383667,-5.82446384429932,-0.025648245240913,10,-180
663804,"Kowar, Jackson","Right","SL",0.283911678356621,-2.48381512589834,-1.39688099415608,0.272686406339158,-0.424432158470154,-4.99733829498291,-0.0112252720174625,50,-180
666374,"Brash, Matt","Left","CH",0.284433411449256,13.4453791189885,-0.777405305779067,0.259585891485429,10.8110961914062,-1.9971559047699,-0.0248475199638274,-40,-74
666374,"Brash, Matt","Right","CH",0.277513469115101,13.5799001057943,-1.07816540376128,0.261615584347444,13.5235815048218,-2.82090044021606,-0.015897884767657,62,94
